"","X","treatment","age","gender","ethnicity","ethnicity_akan","ethnicity_ewe","ethnicity_ga","higheducation","employed","tmonthlyincome","log_tmonthlyincome","church_daily","church_weekly","pray_multiple","revival","wave","church_name_raw","church_name_grouped","Dchurch1","Dchurch2","Dchurch3","Dchurch4","Dchurch5","Dchurch6","Dchurch7","Dchurch8","Dchurch9","Dchurch10","choice_keep_church","choice_keep_thanks","choice_keep_street","Tinsurance","Tinsuranceinfo","Tnoinsurance","gender_fem_dummy","wave_2_dummy"
"443",443,"Insurance information",43,"Female","Akan",1,0,0,0,1,175,5.16478586196899,0,1,1,0,1,"AoG Redemption","AoG Redemption",0,0,0,0,0,0,0,0,1,0,0.545454545454545,0.545454545454545,0.454545454545455,0,1,0,1,0
"444",444,"Insurance information",53,"Male","Ga Adangbe",0,0,1,0,0,950,6.85646200180054,0,1,1,0,1,"AoG Redemption","AoG Redemption",0,0,0,0,0,0,0,0,1,0,1,1,1,0,1,0,0,0
"445",445,"Insurance information",26,"Male","Ga Adangbe",0,0,1,1,0,180,5.19295692443848,0,1,1,0,1,"AoG Redemption","AoG Redemption",0,0,0,0,0,0,0,0,1,0,0.454545454545455,0.0909090909090909,0.454545454545455,0,1,0,0,0
"446",446,"Insurance information",34,"Male","Ewe",0,1,0,0,1,300,5.70378255844116,0,1,1,0,1,"AoG Redemption","AoG Redemption",0,0,0,0,0,0,0,0,1,0,0,0,0.363636363636364,0,1,0,0,0
"447",447,"Insurance information",24,"Female","Ewe",0,1,0,0,0,68,4.21950769424438,0,1,1,0,1,"AoG Redemption","AoG Redemption",0,0,0,0,0,0,0,0,1,0,1,1,1,0,1,0,1,0
"448",448,"Insurance information",35,"Male","Ewe",0,1,0,0,1,180,5.19295692443848,0,1,1,0,1,"AoG Redemption","AoG Redemption",0,0,0,0,0,0,0,0,1,0,0.454545454545455,0.454545454545455,0.454545454545455,0,1,0,0,0
"449",449,"Insurance",19,"Female","Akan",1,0,0,0,0,140,4.94164228439331,0,1,1,0,1,"AoG Redemption","AoG Redemption",0,0,0,0,0,0,0,0,1,0,0.272727272727273,0.181818181818182,0.272727272727273,1,0,0,1,0
"450",450,"Insurance",21,"Female","Akan",1,0,0,0,0,68,4.21950769424438,0,1,1,0,1,"AoG Redemption","AoG Redemption",0,0,0,0,0,0,0,0,1,0,0.181818181818182,0,0.272727272727273,1,0,0,1,0
"451",451,"Insurance",50,"Female","Akan",1,0,0,0,1,175,5.16478586196899,1,1,1,0,1,"AoG Redemption","AoG Redemption",0,0,0,0,0,0,0,0,1,0,0.818181818181818,0.545454545454545,0.727272727272727,1,0,0,1,0
"452",452,"Insurance",43,"Female","Akan",1,0,0,0,1,68,4.21950769424438,0,1,1,0,1,"AoG Redemption","AoG Redemption",0,0,0,0,0,0,0,0,1,0,0.454545454545455,0.545454545454545,0.636363636363636,1,0,0,1,0
"453",453,"Insurance",33,"Female","Akan",1,0,0,0,1,325,5.78382539749146,0,1,1,0,1,"AoG Redemption","AoG Redemption",0,0,0,0,0,0,0,0,1,0,0.363636363636364,0.454545454545455,0.454545454545455,1,0,0,1,0
"454",454,"Insurance",29,"Male","Ewe",0,1,0,0,0,180,5.19295692443848,0,1,1,0,1,"AoG Redemption","AoG Redemption",0,0,0,0,0,0,0,0,1,0,0.545454545454545,0,1,1,0,0,0,0
"455",455,"Insurance",31,"Female","Other",0,0,0,0,0,175,5.16478586196899,0,1,1,0,1,"AoG Redemption","AoG Redemption",0,0,0,0,0,0,0,0,1,0,0.181818181818182,0.181818181818182,0.181818181818182,1,0,0,1,0
"456",456,"Insurance",21,"Female","Ewe",0,1,0,0,0,70,4.24849510192871,0,1,1,0,1,"AoG Redemption","AoG Redemption",0,0,0,0,0,0,0,0,1,0,0.181818181818182,0.181818181818182,0.181818181818182,1,0,0,1,0
"457",457,"Insurance",29,"Female","Other",0,0,0,0,1,110,4.70048046112061,0,1,1,0,1,"AoG Redemption","AoG Redemption",0,0,0,0,0,0,0,0,1,0,0.181818181818182,0.454545454545455,0.454545454545455,1,0,0,1,0
"458",458,"Insurance",32,"Female","Akan",1,0,0,0,1,180,5.19295692443848,0,1,0,0,1,"AoG Redemption","AoG Redemption",0,0,0,0,0,0,0,0,1,0,0.181818181818182,0.272727272727273,0.181818181818182,1,0,0,1,0
"459",459,"Insurance",42,"Female","Akan",1,0,0,0,0,75,4.31748819351196,1,1,1,0,1,"AoG Redemption","AoG Redemption",0,0,0,0,0,0,0,0,1,0,0,0.272727272727273,0.181818181818182,1,0,0,1,0
"460",460,"Insurance",66,"Female","Ga Adangbe",0,0,1,0,0,175,5.16478586196899,0,1,1,0,1,"AoG Redemption","AoG Redemption",0,0,0,0,0,0,0,0,1,0,0.545454545454545,0.181818181818182,0.363636363636364,1,0,0,1,0
"461",461,"Insurance information",20,"Male","Akan",1,0,0,0,0,140,4.94164228439331,0,1,0,0,1,"AoG Redemption","AoG Redemption",0,0,0,0,0,0,0,0,1,0,0.272727272727273,0.272727272727273,0.272727272727273,0,1,0,0,0
"462",462,"Insurance information",39,"Female","Ewe",0,1,0,0,1,220,5.39362764358521,0,1,1,0,1,"AoG Redemption","AoG Redemption",0,0,0,0,0,0,0,0,1,0,0.545454545454545,0.454545454545455,0.545454545454545,0,1,0,1,0
"463",463,"Insurance information",33,"Male","Other",0,0,0,0,0,175,5.16478586196899,0,1,1,0,1,"AoG Redemption","AoG Redemption",0,0,0,0,0,0,0,0,1,0,0.363636363636364,0.363636363636364,0.363636363636364,0,1,0,0,0
"464",464,"Insurance information",36,"Female","Other",0,0,0,0,1,75,4.31748819351196,0,1,1,0,1,"AoG Redemption","AoG Redemption",0,0,0,0,0,0,0,0,1,0,0.272727272727273,0.272727272727273,0.454545454545455,0,1,0,1,0
"465",465,"Insurance information",32,"Female","Akan",1,0,0,0,1,25,3.21887588500977,0,1,0,0,1,"AoG Redemption","AoG Redemption",0,0,0,0,0,0,0,0,1,0,0.545454545454545,0.363636363636364,0.454545454545455,0,1,0,1,0
"466",466,"Insurance",32,"Female","Ewe",0,1,0,1,1,236.162333068017,5.46451942054699,0,1,1,0,2,"AoG Crossway","AoG Crossway",0,0,0,0,0,0,0,0,0,1,0.526315789473684,0.578947368421053,0.368421052631579,1,0,0,1,1
"467",467,"Insurance",46,"Female","Ewe",0,1,0,0,1,267.650644143753,5.58968256350099,0,1,1,0,2,"AoG Crossway","AoG Crossway",0,0,0,0,0,0,0,0,0,1,0.473684210526316,0.473684210526316,0.526315789473684,1,0,0,1,1
"468",468,"Insurance information",36,"Female","Ewe",0,1,0,0,1,267.650644143753,5.58968256350099,0,1,1,0,2,"AoG Crossway","AoG Crossway",0,0,0,0,0,0,0,0,0,1,0.526315789473684,0,0,0,1,0,1,1
"469",469,"Insurance information",43,"Male","Ewe",0,1,0,0,1,299.138955219488,5.70090819861122,0,1,1,0,2,"AoG Crossway","AoG Crossway",0,0,0,0,0,0,0,0,0,1,0.526315789473684,0.526315789473684,0.526315789473684,0,1,0,0,1
"470",470,"Insurance information",44,"Female","Ewe",0,1,0,0,0,141.69739984081,4.953693796781,0,1,1,0,2,"AoG Crossway","AoG Crossway",0,0,0,0,0,0,0,0,0,1,0.473684210526316,0.473684210526316,0.736842105263158,0,1,0,1,1
"471",471,"Insurance",22,"Male","Other",0,0,0,0,1,141.69739984081,4.953693796781,0,1,1,0,2,"AoG Crossway","AoG Crossway",0,0,0,0,0,0,0,0,0,1,0,0.473684210526316,0,1,0,0,0,1
"472",472,"Insurance",42,"Female","Akan",1,0,0,0,1,661.254532590448,6.49413883772814,0,1,1,0,2,"AoG Crossway","AoG Crossway",0,0,0,0,0,0,0,0,0,1,0.473684210526316,0.526315789473684,0.473684210526316,1,0,0,1,1
"473",473,"Insurance",49,"Female","Akan",1,0,0,0,1,173.185710916546,5.15436449224315,0,1,1,0,2,"AoG Crossway","AoG Crossway",0,0,0,0,0,0,0,0,0,1,0.526315789473684,0.473684210526316,0.526315789473684,1,0,0,1,1
"474",474,"Insurance information",20,"Female","Akan",1,0,0,0,1,141.69739984081,4.953693796781,0,1,1,0,2,"AoG Crossway","AoG Crossway",0,0,0,0,0,0,0,0,0,1,0.894736842105263,0.894736842105263,0.842105263157895,0,1,0,1,1
"475",475,"Insurance",39,"Female","Akan",1,0,0,0,1,267.650644143753,5.58968256350099,0,1,1,0,2,"AoG Crossway","AoG Crossway",0,0,0,0,0,0,0,0,0,1,0.526315789473684,0.526315789473684,0.526315789473684,1,0,0,1,1
"476",476,"Insurance",36,"Female","Other",0,0,0,0,1,47.2324666136034,3.85508150811289,0,1,1,0,2,"AoG Crossway","AoG Crossway",0,0,0,0,0,0,0,0,0,1,0.473684210526316,0.473684210526316,0.263157894736842,1,0,0,1,1
"477",477,"Insurance",35,"Female","Akan",1,0,0,1,0,661.254532590448,6.49413883772814,0,1,1,0,2,"AoG Crossway","AoG Crossway",0,0,0,0,0,0,0,0,0,1,0.473684210526316,0.736842105263158,0,1,0,0,1,1
"478",478,"Insurance information",48,"Female","Akan",1,0,0,0,1,299.138955219488,5.70090819861122,0,1,1,0,2,"AoG Crossway","AoG Crossway",0,0,0,0,0,0,0,0,0,1,0.526315789473684,0.526315789473684,0.736842105263158,0,1,0,1,1
"479",479,"Insurance",53,"Male","Akan",1,0,0,0,1,661.254532590448,6.49413883772814,0,1,1,0,2,"AoG Crossway","AoG Crossway",0,0,0,0,0,0,0,0,0,1,0.526315789473684,0,0.526315789473684,1,0,0,0,1
"480",480,"Insurance",38,"Female","Other",0,0,0,0,1,141.69739984081,4.953693796781,0,1,1,0,2,"AoG Crossway","AoG Crossway",0,0,0,0,0,0,0,0,0,1,0.526315789473684,0.526315789473684,0.473684210526316,1,0,0,1,1
"481",481,"Insurance",45,"Male","Ga Adangbe",0,0,1,0,1,173.185710916546,5.15436449224315,0,1,1,0,2,"AoG Crossway","AoG Crossway",0,0,0,0,0,0,0,0,0,1,0.526315789473684,0.526315789473684,0.526315789473684,1,0,0,0,1
"482",482,"Insurance information",42,"Male","Ewe",0,1,0,1,1,409.348043984563,6.01456575746626,0,1,1,0,2,"AoG Crossway","AoG Crossway",0,0,0,0,0,0,0,0,0,1,0.473684210526316,0.421052631578947,0.578947368421053,0,1,0,0,1
"483",483,"Insurance",35,"Female","Ewe",0,1,0,0,1,141.69739984081,4.953693796781,0,1,1,0,2,"AoG Crossway","AoG Crossway",0,0,0,0,0,0,0,0,0,1,0.473684210526316,0.526315789473684,0.526315789473684,1,0,0,1,1
"484",484,"Insurance information",51,"Female","Ewe",0,1,0,0,1,78.7207776893391,4.36590713187888,0,1,1,0,2,"AoG Crossway","AoG Crossway",0,0,0,0,0,0,0,0,0,1,0.526315789473684,0.736842105263158,0.473684210526316,0,1,0,1,1
"485",485,"Insurance",37,"Female","Akan",1,0,0,0,1,661.254532590448,6.49413883772814,0,1,1,0,2,"AoG Crossway","AoG Crossway",0,0,0,0,0,0,0,0,0,1,0.368421052631579,0.473684210526316,0.315789473684211,1,0,0,1,1
"486",486,"Insurance information",41,"Female","Ewe",0,1,0,0,1,141.69739984081,4.953693796781,0,1,1,0,2,"AoG Crossway","AoG Crossway",0,0,0,0,0,0,0,0,0,1,0.526315789473684,0.526315789473684,0.526315789473684,0,1,0,1,1
"487",487,"Insurance information",21,"Male","Ewe",0,1,0,0,1,299.138955219488,5.70090819861122,0,1,1,0,2,"AoG Crossway","AoG Crossway",0,0,0,0,0,0,0,0,0,1,0.631578947368421,0.578947368421053,0.578947368421053,0,1,0,0,1
"488",488,"Insurance information",46,"Male","Ewe",0,1,0,1,1,661.254532590448,6.49413883772814,0,1,1,0,2,"AoG Crossway","AoG Crossway",0,0,0,0,0,0,0,0,0,1,0.473684210526316,0,0.210526315789474,0,1,0,0,1
"489",489,"Insurance information",41,"Female","Akan",1,0,0,0,1,267.650644143753,5.58968256350099,0,1,1,0,2,"AoG Crossway","AoG Crossway",0,0,0,0,0,0,0,0,0,1,0.789473684210526,0.789473684210526,0.473684210526316,0,1,0,1,1
"490",490,"Insurance information",60,"Female","Akan",1,0,0,0,1,661.254532590448,6.49413883772814,0,1,1,0,2,"AoG Crossway","AoG Crossway",0,0,0,0,0,0,0,0,0,1,0.526315789473684,0.526315789473684,0.526315789473684,0,1,0,1,1
"491",491,"Insurance",47,"Male","Other",0,0,0,0,1,661.254532590448,6.49413883772814,0,1,1,0,2,"AoG Crossway","AoG Crossway",0,0,0,0,0,0,0,0,0,1,0.473684210526316,0.526315789473684,0.473684210526316,1,0,0,0,1
"492",492,"Insurance information",37,"Male","Other",0,0,0,1,1,950,6.85646200180054,0,1,1,0,1,"AoG Acropolis","Other_w1",0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0
"493",493,"Insurance information",39,"Male","Other",0,0,0,0,1,500,6.21460819244385,0,1,1,0,1,"AoG Acropolis","Other_w1",0,0,0,0,0,0,0,0,0,0,0.454545454545455,0.454545454545455,0.454545454545455,0,1,0,0,0
"494",494,"Insurance information",36,"Female","Ga Adangbe",0,0,1,1,1,175,5.16478586196899,0,1,1,0,1,"AoG Acropolis","Other_w1",0,0,0,0,0,0,0,0,0,0,0.545454545454545,0.545454545454545,0.545454545454545,0,1,0,1,0
"495",495,"Insurance information",43,"Male","Other",0,0,0,1,1,1050,6.95654535293579,0,1,1,0,1,"AoG Acropolis","Other_w1",0,0,0,0,0,0,0,0,0,0,1,0.545454545454545,0.727272727272727,0,1,0,0,0
"496",496,"Insurance information",23,"Female","Other",0,0,0,0,1,70,4.24849510192871,0,1,1,0,1,"AoG Acropolis","Other_w1",0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,1,0
"497",497,"Insurance information",20,"Male","Other",0,0,0,0,0,68,4.21950769424438,0,1,1,0,1,"AoG Acropolis","Other_w1",0,0,0,0,0,0,0,0,0,0,0.636363636363636,0.636363636363636,0.545454545454545,0,1,0,0,0
"498",498,"Insurance information",29,"Female","Ewe",0,1,0,1,1,550,6.30991840362549,0,1,1,0,1,"AoG Acropolis","Other_w1",0,0,0,0,0,0,0,0,0,0,0.272727272727273,0.0909090909090909,0.181818181818182,0,1,0,1,0
"499",499,"Insurance information",24,"Female","Other",0,0,0,1,0,175,5.16478586196899,0,1,1,0,1,"AoG Acropolis","Other_w1",0,0,0,0,0,0,0,0,0,0,0.454545454545455,0.454545454545455,0.454545454545455,0,1,0,1,0
"500",500,"Insurance information",25,"Male",NA,NA,NA,NA,0,0,180,5.19295692443848,0,1,1,0,1,"AoG Acropolis","Other_w1",0,0,0,0,0,0,0,0,0,0,0.909090909090909,0.909090909090909,0.909090909090909,0,1,0,0,0
"501",501,"Insurance information",46,"Male","Ewe",0,1,0,0,0,110.209088765075,4.70237936850009,0,1,1,0,2,"AoG Agape","Other_w2",0,0,0,0,0,0,0,0,0,0,0.526315789473684,0,0.684210526315789,0,1,0,0,1
"502",502,"Insurance information",42,"Female","Akan",1,0,0,0,1,110.209088765075,4.70237936850009,0,0,1,0,2,"AoG Agape","Other_w2",0,0,0,0,0,0,0,0,0,0,0.473684210526316,0.473684210526316,0.473684210526316,0,1,0,1,1
"503",503,"Insurance information",38,"Female","Ewe",0,1,0,1,1,236.162333068017,5.46451942054699,0,1,1,0,2,"AoG Agape","Other_w2",0,0,0,0,0,0,0,0,0,0,0.368421052631579,0.473684210526316,0.315789473684211,0,1,0,1,1
"504",504,"Insurance information",41,"Male","Ewe",0,1,0,0,1,598.277910438977,6.39405537917116,0,1,1,0,2,"AoG Agape","Other_w2",0,0,0,0,0,0,0,0,0,0,0.526315789473684,0.526315789473684,0.526315789473684,0,1,0,0,1
"505",505,"Insurance information",41,"Female","Ewe",0,1,0,0,1,267.650644143753,5.58968256350099,0,1,0,0,2,"AoG Agape","Other_w2",0,0,0,0,0,0,0,0,0,0,0.526315789473684,0.631578947368421,0.473684210526316,0,1,0,1,1
"506",506,"Insurance information",31,"Male","Ga Adangbe",0,0,1,0,0,78.7207776893391,4.36590713187888,0,1,1,0,2,"AoG Agape","Other_w2",0,0,0,0,0,0,0,0,0,0,0.263157894736842,0.210526315789474,0.210526315789474,0,1,0,0,1
"507",507,"Insurance",65,"Male","Akan",1,0,0,0,0,175,5.16478586196899,0,1,1,0,1,"AoG Exhibition","Other_w1",0,0,0,0,0,0,0,0,0,0,0.454545454545455,0.818181818181818,0.0909090909090909,1,0,0,0,0
"508",508,"Insurance",36,"Female","Akan",1,0,0,0,0,1050,6.95654535293579,0,1,1,0,1,"AoG Exhibition","Other_w1",0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0
"509",509,"Insurance",28,"Male","Ga Adangbe",0,0,1,0,1,180,5.19295692443848,0,1,1,0,1,"AoG Exhibition","Other_w1",0,0,0,0,0,0,0,0,0,0,0.818181818181818,0.818181818181818,1,1,0,0,0,0
"510",510,"Insurance",46,"Female","Other",0,0,0,0,1,1050,6.95654535293579,0,1,1,0,1,"AoG Exhibition","Other_w1",0,0,0,0,0,0,0,0,0,0,0.545454545454545,0.0909090909090909,0.545454545454545,1,0,0,1,0
"511",511,"Insurance",39,"Male","Ga Adangbe",0,0,1,1,1,1050,6.95654535293579,0,1,1,0,1,"AoG Exhibition","Other_w1",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"512",512,"Insurance",19,"Female","Other",0,0,0,0,0,68,4.21950769424438,0,1,1,0,1,"AoG Exhibition","Other_w1",0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0
"513",513,"Insurance",35,"Male","Akan",1,0,0,1,1,950,6.85646200180054,0,1,1,0,1,"AoG Exhibition","Other_w1",0,0,0,0,0,0,0,0,0,0,0.0909090909090909,0.181818181818182,0,1,0,0,0,0
"514",514,"Insurance",30,"Male","Akan",1,0,0,1,0,68,4.21950769424438,1,1,0,0,1,"AoG Exhibition","Other_w1",0,0,0,0,0,0,0,0,0,0,0.272727272727273,0,0.272727272727273,1,0,0,0,0
"515",515,"Insurance",61,"Female","Akan",1,0,0,0,1,70,4.24849510192871,0,1,1,0,1,"AoG Exhibition","Other_w1",0,0,0,0,0,0,0,0,0,0,0.454545454545455,0.454545454545455,0.454545454545455,1,0,0,1,0
"516",516,"Insurance",54,"Female","Akan",1,0,0,0,1,500,6.21460819244385,0,1,1,0,1,"AoG Exhibition","Other_w1",0,0,0,0,0,0,0,0,0,0,0.181818181818182,0.181818181818182,0.0909090909090909,1,0,0,1,0
"517",517,"Insurance information",32,"Female","Akan",1,0,0,0,1,1050,6.95654535293579,0,1,1,0,1,"AoG Ebenezer","Other_w1",0,0,0,0,0,0,0,0,0,0,1,1,0.545454545454545,0,1,0,1,0
"518",518,"Insurance information",44,"Female","Akan",1,0,0,0,1,550,6.30991840362549,0,1,1,0,1,"AoG Ebenezer","Other_w1",0,0,0,0,0,0,0,0,0,0,0.545454545454545,0.545454545454545,0.545454545454545,0,1,0,1,0
"519",519,"Insurance information",52,"Female","Akan",1,0,0,0,1,1050,6.95654535293579,0,1,1,0,1,"AoG Ebenezer","Other_w1",0,0,0,0,0,0,0,0,0,0,0.545454545454545,0.454545454545455,0.454545454545455,0,1,0,1,0
"520",520,"Insurance information",50,"Female","Ewe",0,1,0,0,0,500,6.21460819244385,0,1,1,0,1,"AoG Ebenezer","Other_w1",0,0,0,0,0,0,0,0,0,0,0.272727272727273,0.636363636363636,0.727272727272727,0,1,0,1,0
"521",521,"Insurance information",72,"Female","Ewe",0,1,0,0,0,175,5.16478586196899,0,1,1,0,1,"AoG Ebenezer","Other_w1",0,0,0,0,0,0,0,0,0,0,0.454545454545455,0.454545454545455,0.454545454545455,0,1,0,1,0
"522",522,"Insurance information",51,"Female","Akan",1,0,0,0,1,1300,7.17011976242065,0,1,1,0,1,"AoG Ebenezer","Other_w1",0,0,0,0,0,0,0,0,0,0,0.636363636363636,1,0.454545454545455,0,1,0,1,0
"523",523,"Insurance information",51,"Female","Akan",1,0,0,0,1,220,5.39362764358521,0,1,1,0,1,"AoG Ebenezer","Other_w1",0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,1,0
"524",524,"Insurance information",63,"Female","Other",0,0,0,0,0,70,4.24849510192871,1,1,1,0,1,"AoG Ebenezer","Other_w1",0,0,0,0,0,0,0,0,0,0,0.363636363636364,0.454545454545455,0.363636363636364,0,1,0,1,0
"525",525,"Insurance information",41,"Female","Other",0,0,0,0,1,380,5.94017124176025,0,1,1,0,1,"AoG Ebenezer","Other_w1",0,0,0,0,0,0,0,0,0,0,0.363636363636364,0.363636363636364,0.363636363636364,0,1,0,1,0
"526",526,"Insurance information",51,"Female","Akan",1,0,0,0,1,175,5.16478586196899,0,1,1,0,1,"AoG Ebenezer","Other_w1",0,0,0,0,0,0,0,0,0,0,0.636363636363636,0.636363636363636,0.545454545454545,0,1,0,1,0
"527",527,"Insurance",31,"Female","Akan",1,0,0,1,1,500,6.21460819244385,0,1,1,0,1,"AoG Ebenezer","Other_w1",0,0,0,0,0,0,0,0,0,0,1,0.636363636363636,0.454545454545455,1,0,0,1,0
"528",528,"Insurance",32,"Male","Akan",1,0,0,1,0,500,6.21460819244385,0,1,1,0,1,"AoG Exhibition","Other_w1",0,0,0,0,0,0,0,0,0,0,0.181818181818182,0.181818181818182,0.545454545454545,1,0,0,0,0
"529",529,"Insurance",46,"Male","Akan",1,0,0,0,1,175,5.16478586196899,0,1,1,0,1,"AoG New Life","Other_w1",0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0
"530",530,"Insurance",33,"Male","Other",0,0,0,0,0,500,6.21460819244385,0,1,1,0,1,"AoG New Life","Other_w1",0,0,0,0,0,0,0,0,0,0,0.272727272727273,0.181818181818182,0.363636363636364,1,0,0,0,0
"531",531,"Insurance information",21,"Male","Ewe",0,1,0,0,0,30,3.40119743347168,0,1,1,0,1,"AoG New Life","Other_w1",0,0,0,0,0,0,0,0,0,0,0.363636363636364,0.727272727272727,0.727272727272727,0,1,0,0,0
"532",532,"Insurance",28,"Male","Akan",1,0,0,1,1,275,5.61677122116089,0,1,0,0,1,"AoG New Life","Other_w1",0,0,0,0,0,0,0,0,0,0,0.454545454545455,0.363636363636364,0.545454545454545,1,0,0,0,0
"533",533,"Insurance",27,"Female","Other",0,0,0,1,0,275,5.61677122116089,0,1,1,0,1,"AoG New Life","Other_w1",0,0,0,0,0,0,0,0,0,0,0.454545454545455,0.454545454545455,0.0909090909090909,1,0,0,1,0
"534",534,"Insurance",42,"Male","Other",0,0,0,0,1,900,6.80239486694336,0,1,1,0,1,"AoG New Life","Other_w1",0,0,0,0,0,0,0,0,0,0,0.454545454545455,0.454545454545455,0.727272727272727,1,0,0,0,0
"535",535,"Insurance",34,"Female","Ga Adangbe",0,0,1,0,1,346.371421833092,5.84751167280309,0,1,1,0,2,"AoG The Glory","Other_w2",0,0,0,0,0,0,0,0,0,0,0.421052631578947,0.578947368421053,0.368421052631579,1,0,0,1,1
"536",536,"Insurance",58,"Female","Akan",1,0,0,0,1,204.674021992282,5.32141857690631,0,1,0,0,2,"AoG The Glory","Other_w2",0,0,0,0,0,0,0,0,0,0,0.631578947368421,0.789473684210526,0.368421052631579,1,0,0,1,1
"537",537,"Insurance",27,"Female","Akan",1,0,0,1,0,236.162333068017,5.46451942054699,0,1,1,0,2,"AoG The Glory","Other_w2",0,0,0,0,0,0,0,0,0,0,0.263157894736842,0.263157894736842,0.263157894736842,1,0,0,1,1
"538",538,"Insurance",30,"Female","Akan",1,0,0,1,0,0,0,0,1,1,0,2,"AoG The Glory","Other_w2",0,0,0,0,0,0,0,0,0,0,0.526315789473684,0.421052631578947,0.263157894736842,1,0,0,1,1
